,MAE training,MAE test,RMSE training,RMSE test,MAE R training,MAE R test,MAE H training,MAE H test,RMSE R training,RMSE R test,RMSE H training,RMSE H test
13,110.66039419293404,135.71810105323792,203.2680658055924,219.2012670148074,49.97940444946289,74.05292114257813,171.34138393640518,197.3832809638977,71.0337074169324,108.32395769390165,278.5498618978279,290.4553513215475
14,99.53756507888436,117.8833353805542,193.97352087807192,235.65301917062703,45.12579864501953,56.12926696777344,153.94933151274918,179.637403793335,65.86801616984002,75.24735566520272,266.2946827285917,324.65755243619134
15,92.00912970304489,117.60083056926727,173.97565095285688,199.6541193178375,42.04478561401367,57.952417602539064,141.9734737920761,177.24924353599548,59.69801296804925,78.3072875064037,238.68640827790597,271.27753951359864
16,104.81538720011712,116.14750367164612,200.58190806531135,195.883062602366,46.07222106933594,55.28672485351562,163.5585533308983,177.0082824897766,64.2411573891541,72.86371431195938,276.2956340291029,267.2662110436523
17,100.4324599153176,132.93449547410012,193.03498007742067,232.8378437740659,43.33365097045898,63.203556518554684,157.5312688601762,202.66543442964553,61.268641875196984,87.30631522879803,266.0284958228145,317.4972918118868
18,95.02808788284659,105.55164151668549,181.43935167893426,186.8187499562976,44.48045593261719,59.01144470214844,145.57571983307602,152.09183833122256,62.612790013741815,80.92106868174567,248.83752772047683,251.50401848453936
19,90.77844910189509,112.70770202636719,169.90275065320887,193.6914150002738,41.235954437255856,60.415574340820314,140.32094376653436,164.99982971191406,57.906496167381974,78.66153616700272,233.19675611095022,262.3834812206437
20,92.34744267746805,127.87651750564575,185.78025986689423,236.43191123210883,40.200410766601564,49.5425830078125,144.49447458833455,206.210452003479,58.691161080391986,67.05349429992398,256.0936499084994,327.5727800045444
21,108.47191306075081,138.73761701583862,211.55110815634893,236.0162753465961,48.510296478271485,69.124267578125,168.43352964323014,208.35096645355225,72.66335828732203,94.41491921439108,290.2202251511201,320.1455723365553
22,102.39514849513769,105.65337986946106,198.5748984114288,190.18400966392454,45.45104461669922,55.48448974609375,159.33925237357616,155.82226999282838,67.28020138093493,76.32796335918428,272.64877601111544,257.9029993488531
23,101.54686622932553,125.91510135889054,193.67174552134858,218.98248394231877,47.50457260131836,67.84068420410156,155.5891598573327,183.9895185136795,69.24850282802561,92.95264588913973,264.9945940630657,295.40897442241663
24,90.01841011404991,108.32739667534828,175.4303657167061,191.7091147130164,39.25957077026367,52.153564453125,140.77724945783615,164.50122889757156,55.68919654263252,75.28404064918017,241.7650508643269,260.45552893273265
25,112.76233750075102,116.52519568443299,210.26743534001378,197.52423979141705,49.36543243408203,64.67530029296876,176.15924256742,168.37509107589725,70.2552182066175,88.07135861577989,288.9446193367758,265.0944858006766
26,87.65981028795242,101.98672344207763,167.77935881997846,177.30093395122486,41.043777770996094,50.0362451171875,134.27584280490876,153.9372017669678,59.59663173516431,64.58662838375986,229.66947550318778,242.28043625924755
27,88.21889039814472,107.26530729055403,171.03277009234995,181.66734382416266,39.880836944580075,51.04337768554687,136.55694385170938,163.4872368955612,57.093789333187615,66.41183939088961,235.04194542783824,248.1844378944251
28,96.60580049932004,114.59332273960113,177.7697104428865,201.56429705319013,43.507373352050784,55.881387329101564,149.7042276465893,173.3052581501007,61.117585597912274,74.20377288534664,243.86221649238178,275.22741829743865
29,116.0681332629919,143.03661681652068,212.85392391695743,231.32639269583785,54.12800384521484,77.01328735351562,178.00826268076898,209.05994627952575,77.9982014410057,108.17863503177763,290.74020435031025,308.7412878738434
